Attaching 2 probes...
start: 204487052097904
domain: DISCARD, depth: 16, timestamp: 204503144014521
domain: WRITE, depth: 3, timestamp: 204604820008665
domain: WRITE, depth: 2, timestamp: 204604924010482
domain: WRITE, depth: 4, timestamp: 204607144011497
domain: WRITE, depth: 3, timestamp: 204607248010811
domain: WRITE, depth: 2, timestamp: 204607352011822
domain: WRITE, depth: 4, timestamp: 204609568016561
domain: WRITE, depth: 3, timestamp: 204609672015302
domain: WRITE, depth: 2, timestamp: 204609780010268
domain: WRITE, depth: 4, timestamp: 204612112013519
domain: WRITE, depth: 3, timestamp: 204612216010264
domain: WRITE, depth: 2, timestamp: 204612320011337
domain: WRITE, depth: 4, timestamp: 204614540013858
domain: WRITE, depth: 3, timestamp: 204614648010129
domain: WRITE, depth: 2, timestamp: 204614756011416
domain: WRITE, depth: 4, timestamp: 204617080012079
domain: WRITE, depth: 3, timestamp: 204617184013142
domain: WRITE, depth: 2, timestamp: 204617288011829
domain: WRITE, depth: 4, timestamp: 204619496013849
domain: WRITE, depth: 3, timestamp: 204619600012908
domain: WRITE, depth: 2, timestamp: 204619704012085
domain: WRITE, depth: 4, timestamp: 204622020014329
domain: WRITE, depth: 3, timestamp: 204622128011308
domain: WRITE, depth: 2, timestamp: 204622236012567
domain: WRITE, depth: 4, timestamp: 204624464013681
domain: WRITE, depth: 3, timestamp: 204624568012750
domain: WRITE, depth: 2, timestamp: 204624672013720
domain: WRITE, depth: 4, timestamp: 204626900018646
domain: WRITE, depth: 3, timestamp: 204627004010326
domain: WRITE, depth: 2, timestamp: 204627112012092
domain: WRITE, depth: 4, timestamp: 204629440016855
domain: WRITE, depth: 3, timestamp: 204629548011966
domain: WRITE, depth: 2, timestamp: 204629656010488
domain: WRITE, depth: 4, timestamp: 204631880017373
domain: WRITE, depth: 3, timestamp: 204631988011567
domain: WRITE, depth: 2, timestamp: 204632092010489
domain: WRITE, depth: 4, timestamp: 204634320015571
domain: WRITE, depth: 3, timestamp: 204634424009182
domain: WRITE, depth: 2, timestamp: 204634532014730
domain: WRITE, depth: 4, timestamp: 204636768015254
domain: WRITE, depth: 3, timestamp: 204636872014008
domain: WRITE, depth: 2, timestamp: 204636976010389
domain: WRITE, depth: 4, timestamp: 204639204013907
domain: WRITE, depth: 8, timestamp: 204639312010365
domain: WRITE, depth: 6, timestamp: 204639416010841
domain: WRITE, depth: 4, timestamp: 204639520012985
domain: WRITE, depth: 3, timestamp: 204639628013316
domain: WRITE, depth: 2, timestamp: 204639736008818
domain: WRITE, depth: 4, timestamp: 204641756009736
domain: WRITE, depth: 3, timestamp: 204641864014537
domain: WRITE, depth: 2, timestamp: 204641972010543
domain: WRITE, depth: 4, timestamp: 204644176018542
domain: WRITE, depth: 3, timestamp: 204644284014550
domain: WRITE, depth: 2, timestamp: 204644388009171
domain: WRITE, depth: 4, timestamp: 204646624015013
domain: WRITE, depth: 3, timestamp: 204646728015827
domain: WRITE, depth: 2, timestamp: 204646832011178
domain: WRITE, depth: 4, timestamp: 204648536014950
domain: WRITE, depth: 3, timestamp: 204648640010449
domain: WRITE, depth: 2, timestamp: 204648748007413
domain: WRITE, depth: 4, timestamp: 204649168018656
domain: WRITE, depth: 3, timestamp: 204649272013011
domain: WRITE, depth: 2, timestamp: 204649376012748
domain: WRITE, depth: 4, timestamp: 204651620012059
domain: WRITE, depth: 3, timestamp: 204651724014111
domain: WRITE, depth: 2, timestamp: 204651832011706
domain: WRITE, depth: 4, timestamp: 204654052013899
domain: WRITE, depth: 3, timestamp: 204654160009351
domain: WRITE, depth: 2, timestamp: 204654268007512
domain: WRITE, depth: 4, timestamp: 204656588012339
domain: WRITE, depth: 3, timestamp: 204656692012321
domain: WRITE, depth: 2, timestamp: 204656800011702
domain: WRITE, depth: 4, timestamp: 204659016018179
domain: WRITE, depth: 3, timestamp: 204659124009925
domain: WRITE, depth: 2, timestamp: 204659232008941
domain: WRITE, depth: 4, timestamp: 204661456013064
domain: WRITE, depth: 3, timestamp: 204661564009946
domain: WRITE, depth: 2, timestamp: 204661668009066
domain: WRITE, depth: 4, timestamp: 204663892012918
domain: WRITE, depth: 3, timestamp: 204663996012809
domain: WRITE, depth: 2, timestamp: 204664100011619
domain: WRITE, depth: 4, timestamp: 204666388012429
domain: WRITE, depth: 3, timestamp: 204666492013283
domain: WRITE, depth: 2, timestamp: 204666596011938
domain: WRITE, depth: 4, timestamp: 204668832011728
domain: WRITE, depth: 3, timestamp: 204668936014042
domain: WRITE, depth: 2, timestamp: 204669040013672
domain: WRITE, depth: 4, timestamp: 204671332012389
domain: WRITE, depth: 3, timestamp: 204671436011399
domain: WRITE, depth: 2, timestamp: 204671540011708
domain: WRITE, depth: 4, timestamp: 204673844019544
domain: WRITE, depth: 3, timestamp: 204673948010944
domain: WRITE, depth: 2, timestamp: 204674056011363
domain: WRITE, depth: 4, timestamp: 204676288016944
domain: WRITE, depth: 3, timestamp: 204676396014034
domain: WRITE, depth: 2, timestamp: 204676500014647
domain: WRITE, depth: 4, timestamp: 204678708016470
domain: WRITE, depth: 3, timestamp: 204678816007954
domain: WRITE, depth: 2, timestamp: 204678924014489
domain: WRITE, depth: 4, timestamp: 204681256020169
domain: WRITE, depth: 3, timestamp: 204681364007638
domain: WRITE, depth: 2, timestamp: 204681472007177
domain: WRITE, depth: 4, timestamp: 204683704016660
domain: WRITE, depth: 3, timestamp: 204683812013303
domain: WRITE, depth: 2, timestamp: 204683916013628
domain: WRITE, depth: 4, timestamp: 204686148019418
domain: WRITE, depth: 3, timestamp: 204686252011024
domain: WRITE, depth: 2, timestamp: 204686360009754
domain: WRITE, depth: 4, timestamp: 204688592016510
domain: WRITE, depth: 3, timestamp: 204688700014457
domain: WRITE, depth: 2, timestamp: 204688808014436
domain: WRITE, depth: 4, timestamp: 204691108017066
domain: WRITE, depth: 3, timestamp: 204691216009995
domain: WRITE, depth: 2, timestamp: 204691320007735
domain: WRITE, depth: 4, timestamp: 204693536011973
domain: WRITE, depth: 3, timestamp: 204693640014924
domain: WRITE, depth: 2, timestamp: 204693748010355
domain: WRITE, depth: 4, timestamp: 204696068013679
domain: WRITE, depth: 3, timestamp: 204696172009522
domain: WRITE, depth: 2, timestamp: 204696276011444
domain: WRITE, depth: 4, timestamp: 204698484015912
domain: WRITE, depth: 3, timestamp: 204698588014292
domain: WRITE, depth: 2, timestamp: 204698696014210
domain: WRITE, depth: 4, timestamp: 204700904018912
domain: WRITE, depth: 3, timestamp: 204701008011649
domain: WRITE, depth: 2, timestamp: 204701112011616
domain: WRITE, depth: 4, timestamp: 204703428013239
domain: WRITE, depth: 3, timestamp: 204703532012010
domain: WRITE, depth: 2, timestamp: 204703636011829
domain: WRITE, depth: 4, timestamp: 204705860012180
domain: WRITE, depth: 3, timestamp: 204705968009696
domain: WRITE, depth: 2, timestamp: 204706072008638
domain: WRITE, depth: 4, timestamp: 204708300016801
domain: WRITE, depth: 3, timestamp: 204708404012696
domain: WRITE, depth: 2, timestamp: 204708508013759
domain: WRITE, depth: 4, timestamp: 204710848018147
domain: WRITE, depth: 3, timestamp: 204710952012890
domain: WRITE, depth: 2, timestamp: 204711056011322
domain: WRITE, depth: 4, timestamp: 204713264019920
domain: WRITE, depth: 3, timestamp: 204713372012830
domain: WRITE, depth: 2, timestamp: 204713476011315
domain: WRITE, depth: 4, timestamp: 204715688016711
domain: WRITE, depth: 3, timestamp: 204715792011796
domain: WRITE, depth: 2, timestamp: 204715896013618
domain: WRITE, depth: 4, timestamp: 204718224011330
domain: WRITE, depth: 3, timestamp: 204718328011021
domain: WRITE, depth: 2, timestamp: 204718432009990
domain: WRITE, depth: 4, timestamp: 204719072013843
domain: WRITE, depth: 3, timestamp: 204719180009069
domain: WRITE, depth: 2, timestamp: 204719284009300
domain: WRITE, depth: 4, timestamp: 204720652016789
domain: WRITE, depth: 3, timestamp: 204720760014972
domain: WRITE, depth: 2, timestamp: 204720868012322
domain: WRITE, depth: 4, timestamp: 204723100015710
domain: WRITE, depth: 3, timestamp: 204723208015498
domain: WRITE, depth: 2, timestamp: 204723312010275
domain: WRITE, depth: 4, timestamp: 204725532020944
domain: WRITE, depth: 8, timestamp: 204725636014532
domain: WRITE, depth: 6, timestamp: 204725740010242
domain: WRITE, depth: 4, timestamp: 204725844008088
domain: WRITE, depth: 3, timestamp: 204725952009198
domain: WRITE, depth: 2, timestamp: 204726056007975
domain: WRITE, depth: 4, timestamp: 204728040009860
domain: WRITE, depth: 3, timestamp: 204728144013098
domain: WRITE, depth: 2, timestamp: 204728248010897
domain: WRITE, depth: 4, timestamp: 204730448014551
domain: WRITE, depth: 3, timestamp: 204730656013090
domain: WRITE, depth: 2, timestamp: 204730760010350
domain: WRITE, depth: 4, timestamp: 204732976011526
domain: WRITE, depth: 3, timestamp: 204733080013015
domain: WRITE, depth: 2, timestamp: 204733184011652
domain: WRITE, depth: 4, timestamp: 204735488014231
domain: WRITE, depth: 3, timestamp: 204735596008918
domain: WRITE, depth: 2, timestamp: 204735704009876
domain: WRITE, depth: 4, timestamp: 204737932016143
domain: WRITE, depth: 3, timestamp: 204738040011768
domain: WRITE, depth: 2, timestamp: 204738144012986
domain: WRITE, depth: 4, timestamp: 204740388016582
domain: WRITE, depth: 3, timestamp: 204740496010504
domain: WRITE, depth: 2, timestamp: 204740600010024
domain: WRITE, depth: 4, timestamp: 204742820013376
domain: WRITE, depth: 3, timestamp: 204742924013096
domain: WRITE, depth: 2, timestamp: 204743028014766
domain: WRITE, depth: 4, timestamp: 204745352012651
domain: WRITE, depth: 3, timestamp: 204745456011792
domain: WRITE, depth: 2, timestamp: 204745560009581
domain: WRITE, depth: 4, timestamp: 204747760016959
domain: WRITE, depth: 3, timestamp: 204747868018126
domain: WRITE, depth: 2, timestamp: 204747972014374
domain: WRITE, depth: 4, timestamp: 204750272012821
domain: WRITE, depth: 3, timestamp: 204750376011413
domain: WRITE, depth: 2, timestamp: 204750480012046
domain: WRITE, depth: 4, timestamp: 204752792017431
domain: WRITE, depth: 3, timestamp: 204752900012652
domain: WRITE, depth: 2, timestamp: 204753004011785
domain: WRITE, depth: 4, timestamp: 204755220015303
domain: WRITE, depth: 3, timestamp: 204755328009441
domain: WRITE, depth: 2, timestamp: 204755436012976
domain: WRITE, depth: 4, timestamp: 204756176016296
domain: WRITE, depth: 3, timestamp: 204756284016987
domain: WRITE, depth: 2, timestamp: 204756392013734
domain: WRITE, depth: 4, timestamp: 204757748068710
domain: WRITE, depth: 8, timestamp: 204757852011963
domain: WRITE, depth: 6, timestamp: 204757956008147
domain: WRITE, depth: 4, timestamp: 204758060011946
domain: WRITE, depth: 3, timestamp: 204758164012579
domain: WRITE, depth: 2, timestamp: 204758268007784
domain: WRITE, depth: 3, timestamp: 204758892014732
domain: WRITE, depth: 2, timestamp: 204758996015688
domain: WRITE, depth: 4, timestamp: 204760140014566
domain: WRITE, depth: 3, timestamp: 204760244015204
domain: WRITE, depth: 2, timestamp: 204760348013255
domain: WRITE, depth: 4, timestamp: 204762636013567
domain: WRITE, depth: 3, timestamp: 204762740010501
domain: WRITE, depth: 2, timestamp: 204762844018380
domain: WRITE, depth: 4, timestamp: 204765132022556
domain: WRITE, depth: 3, timestamp: 204765236011881
domain: WRITE, depth: 2, timestamp: 204765340012670
domain: WRITE, depth: 3, timestamp: 204767108022000
domain: WRITE, depth: 2, timestamp: 204767212013403
domain: WRITE, depth: 4, timestamp: 204767628015167
domain: WRITE, depth: 3, timestamp: 204767732016736
domain: WRITE, depth: 2, timestamp: 204767836013200
domain: WRITE, depth: 4, timestamp: 204770024010063
domain: WRITE, depth: 3, timestamp: 204770128012036
domain: WRITE, depth: 2, timestamp: 204770232013087
domain: WRITE, depth: 4, timestamp: 204772520012395
domain: WRITE, depth: 3, timestamp: 204772624011589
domain: WRITE, depth: 2, timestamp: 204772728012368
domain: WRITE, depth: 4, timestamp: 204775036012160
domain: WRITE, depth: 3, timestamp: 204775140012180
domain: WRITE, depth: 2, timestamp: 204775244008615
domain: WRITE, depth: 4, timestamp: 204777428015585
domain: WRITE, depth: 3, timestamp: 204777532016134
domain: WRITE, depth: 2, timestamp: 204777636015848
domain: WRITE, depth: 4, timestamp: 204779924016372
domain: WRITE, depth: 3, timestamp: 204780028013636
domain: WRITE, depth: 2, timestamp: 204780132010516
domain: WRITE, depth: 4, timestamp: 204782436013933
domain: WRITE, depth: 3, timestamp: 204782540010862
domain: WRITE, depth: 2, timestamp: 204782644009416
domain: WRITE, depth: 4, timestamp: 204782960012391
domain: WRITE, depth: 3, timestamp: 204783064012205
domain: WRITE, depth: 2, timestamp: 204783168011627
domain: WRITE, depth: 4, timestamp: 204784836012027
domain: WRITE, depth: 3, timestamp: 204784940014306
domain: WRITE, depth: 2, timestamp: 204785048010812
domain: WRITE, depth: 4, timestamp: 204787344018366
domain: WRITE, depth: 3, timestamp: 204787448011031
domain: WRITE, depth: 2, timestamp: 204787552015643
domain: WRITE, depth: 4, timestamp: 204789840011227
domain: WRITE, depth: 3, timestamp: 204789944011815
domain: WRITE, depth: 2, timestamp: 204790048011130
domain: WRITE, depth: 4, timestamp: 204792252011560
domain: WRITE, depth: 3, timestamp: 204792360011744
domain: WRITE, depth: 2, timestamp: 204792464014062
domain: WRITE, depth: 4, timestamp: 204794776012187
domain: WRITE, depth: 3, timestamp: 204794880012886
domain: WRITE, depth: 2, timestamp: 204794984011172
domain: WRITE, depth: 4, timestamp: 204797172016546
domain: WRITE, depth: 3, timestamp: 204797276010597
domain: WRITE, depth: 2, timestamp: 204797380016001
domain: WRITE, depth: 4, timestamp: 204799668019771
domain: WRITE, depth: 3, timestamp: 204799772009593
domain: WRITE, depth: 2, timestamp: 204799876012349
domain: WRITE, depth: 4, timestamp: 204802164016824
domain: WRITE, depth: 3, timestamp: 204802268010569
domain: WRITE, depth: 2, timestamp: 204802372010575
domain: WRITE, depth: 4, timestamp: 204802476017706
domain: WRITE, depth: 8, timestamp: 204802580015660
domain: WRITE, depth: 6, timestamp: 204802684011791
domain: WRITE, depth: 4, timestamp: 204802788007971
domain: WRITE, depth: 3, timestamp: 204802892010822
domain: WRITE, depth: 2, timestamp: 204802996011448
domain: WRITE, depth: 4, timestamp: 204804140014500
domain: WRITE, depth: 3, timestamp: 204804244013711
domain: WRITE, depth: 2, timestamp: 204804348009476
domain: WRITE, depth: 4, timestamp: 204804556014887
domain: WRITE, depth: 8, timestamp: 204804660011469
domain: WRITE, depth: 6, timestamp: 204804764011592
domain: WRITE, depth: 4, timestamp: 204804868011504
domain: WRITE, depth: 3, timestamp: 204804972007958
domain: WRITE, depth: 2, timestamp: 204805076012442
domain: WRITE, depth: 4, timestamp: 204807056012805
domain: WRITE, depth: 3, timestamp: 204807160011906
domain: WRITE, depth: 2, timestamp: 204807264015376
domain: WRITE, depth: 4, timestamp: 204809560014920
domain: WRITE, depth: 3, timestamp: 204809664012424
domain: WRITE, depth: 2, timestamp: 204809768011882
domain: WRITE, depth: 4, timestamp: 204811976014707
domain: WRITE, depth: 3, timestamp: 204812084011502
domain: WRITE, depth: 2, timestamp: 204812192011951
domain: WRITE, depth: 4, timestamp: 204814412012362
domain: WRITE, depth: 3, timestamp: 204814516013991
domain: WRITE, depth: 2, timestamp: 204814620010681
domain: WRITE, depth: 3, timestamp: 204816212014841
domain: WRITE, depth: 2, timestamp: 204816320011865
domain: WRITE, depth: 4, timestamp: 204816952014530
domain: WRITE, depth: 3, timestamp: 204817056015999
domain: WRITE, depth: 2, timestamp: 204817164012252
domain: WRITE, depth: 4, timestamp: 204819388015300
domain: WRITE, depth: 3, timestamp: 204819492012581
domain: WRITE, depth: 2, timestamp: 204819600012535
domain: WRITE, depth: 4, timestamp: 204821820010918
domain: WRITE, depth: 3, timestamp: 204821924012812
domain: WRITE, depth: 2, timestamp: 204822028011223
domain: WRITE, depth: 4, timestamp: 204824348014848
domain: WRITE, depth: 3, timestamp: 204824452012077
domain: WRITE, depth: 2, timestamp: 204824556013329
domain: WRITE, depth: 4, timestamp: 204826776013178
domain: WRITE, depth: 3, timestamp: 204826880013823
domain: WRITE, depth: 2, timestamp: 204826988017356
domain: WRITE, depth: 3, timestamp: 204829200011006
domain: WRITE, depth: 6, timestamp: 204829308010721
domain: WRITE, depth: 4, timestamp: 204829416011082
domain: WRITE, depth: 3, timestamp: 204829524012078
domain: WRITE, depth: 2, timestamp: 204829628010490
domain: WRITE, depth: 4, timestamp: 204831736016368
domain: WRITE, depth: 3, timestamp: 204831844015112
domain: WRITE, depth: 2, timestamp: 204831948015881
domain: WRITE, depth: 4, timestamp: 204834180011822
domain: WRITE, depth: 3, timestamp: 204834284010473
domain: WRITE, depth: 2, timestamp: 204834388010024
domain: WRITE, depth: 4, timestamp: 204836624015124
domain: WRITE, depth: 3, timestamp: 204836728007919
domain: WRITE, depth: 2, timestamp: 204836832009247
domain: WRITE, depth: 4, timestamp: 204839168014643
domain: WRITE, depth: 3, timestamp: 204839276009367
domain: WRITE, depth: 2, timestamp: 204839384014253
domain: WRITE, depth: 4, timestamp: 204841600016039
domain: WRITE, depth: 3, timestamp: 204841704009825
domain: WRITE, depth: 2, timestamp: 204841808016716
domain: WRITE, depth: 4, timestamp: 204844024013834
domain: WRITE, depth: 3, timestamp: 204844132010765
domain: WRITE, depth: 2, timestamp: 204844240015822
domain: WRITE, depth: 4, timestamp: 204844448010855
domain: WRITE, depth: 3, timestamp: 204844552014579
domain: WRITE, depth: 2, timestamp: 204844656014496
domain: WRITE, depth: 4, timestamp: 204845292014321
domain: WRITE, depth: 3, timestamp: 204845396011059
domain: WRITE, depth: 2, timestamp: 204845500010970
domain: WRITE, depth: 4, timestamp: 204846028015111
domain: WRITE, depth: 3, timestamp: 204846136009362
domain: WRITE, depth: 2, timestamp: 204846240012062
domain: WRITE, depth: 4, timestamp: 204846448013865
domain: WRITE, depth: 8, timestamp: 204846552012753
domain: WRITE, depth: 6, timestamp: 204846656010319
domain: WRITE, depth: 4, timestamp: 204846760010034
domain: WRITE, depth: 3, timestamp: 204846864013105
domain: WRITE, depth: 2, timestamp: 204846968009174
domain: WRITE, depth: 4, timestamp: 204847072012491
domain: WRITE, depth: 3, timestamp: 204847176013268
domain: WRITE, depth: 2, timestamp: 204847280013521
domain: WRITE, depth: 4, timestamp: 204848944014457
domain: WRITE, depth: 3, timestamp: 204849048013633
domain: WRITE, depth: 2, timestamp: 204849156014325
domain: WRITE, depth: 4, timestamp: 204851508010459
domain: WRITE, depth: 3, timestamp: 204851616010309
domain: WRITE, depth: 2, timestamp: 204851724011815
domain: WRITE, depth: 4, timestamp: 204853964014710
domain: WRITE, depth: 3, timestamp: 204854068012289
domain: WRITE, depth: 2, timestamp: 204854176010990
domain: WRITE, depth: 4, timestamp: 204856376015860
domain: WRITE, depth: 3, timestamp: 204856484010882
domain: WRITE, depth: 2, timestamp: 204856588013982
domain: WRITE, depth: 4, timestamp: 204858888013592
domain: WRITE, depth: 3, timestamp: 204858996011014
domain: WRITE, depth: 2, timestamp: 204859100012786
domain: WRITE, depth: 4, timestamp: 204861432021080
domain: WRITE, depth: 3, timestamp: 204861536013634
domain: WRITE, depth: 2, timestamp: 204861640011228
domain: WRITE, depth: 4, timestamp: 204863952017724
domain: WRITE, depth: 3, timestamp: 204864056012935
domain: WRITE, depth: 2, timestamp: 204864164013661
domain: WRITE, depth: 4, timestamp: 204866492020581
domain: WRITE, depth: 3, timestamp: 204866596011038
domain: WRITE, depth: 2, timestamp: 204866700015376
domain: WRITE, depth: 4, timestamp: 204868940014487
domain: WRITE, depth: 3, timestamp: 204869048009556
domain: WRITE, depth: 2, timestamp: 204869152014022
domain: WRITE, depth: 4, timestamp: 204871472015609
domain: WRITE, depth: 3, timestamp: 204871576013041
domain: WRITE, depth: 2, timestamp: 204871684010491
domain: WRITE, depth: 4, timestamp: 204874004015865
domain: WRITE, depth: 3, timestamp: 204874112012280
domain: WRITE, depth: 2, timestamp: 204874220010269
domain: WRITE, depth: 4, timestamp: 204876560013468
domain: WRITE, depth: 3, timestamp: 204876664011978
domain: WRITE, depth: 2, timestamp: 204876768012093
domain: WRITE, depth: 4, timestamp: 204879080013628
